time,temp
2024-01-01,295.37986041666665
2024-01-02,295.3136725
2024-01-03,295.6783704166666
2024-01-04,295.58518124999995
2024-01-05,295.77419833333335
2024-01-06,295.7054758333333
2024-01-07,295.68836749999997
2024-01-08,295.94038500000005
2024-01-09,296.0099291666666
2024-01-10,296.7219725
2024-01-11,296.49202875
2024-01-12,295.3808858333333
2024-01-13,295.9780133333333
2024-01-14,295.53914125
2024-01-15,294.9457970833333
2024-01-16,295.18710749999997
2024-01-17,295.82209083333333
2024-01-18,295.88289291666666
2024-01-19,295.8946325
2024-01-20,295.95952124999997
2024-01-21,296.33690999999993
2024-01-22,296.2073941666667
2024-01-23,296.64801833333337
2024-01-24,296.34354625
2024-01-25,296.4230266666668
2024-01-26,296.8575916666667
2024-01-27,296.19399541666667
2024-01-28,295.52377083333334
2024-01-29,295.04529125
2024-01-30,295.6360162499999
2024-01-31,296.05690749999997
2024-02-01,295.6352179166667
2024-02-02,295.7592204166667
2024-02-03,295.75090874999995
2024-02-04,296.08515374999996
2024-02-05,296.1464966666666
2024-02-06,296.02772
2024-02-07,296.2113445833333
2024-02-08,295.9223370833333
2024-02-09,295.79144125
2024-02-10,296.0413179166666
2024-02-11,295.48930916666666
2024-02-12,295.48455541666664
2024-02-13,295.99113541666674
2024-02-14,295.83795208333333
2024-02-15,295.5813683333334
2024-02-16,296.2783145833333
2024-02-17,296.33739958333337
2024-02-18,297.50610374999997
2024-02-19,296.0558858333334
2024-02-20,294.83740500000005
2024-02-21,295.20426791666665
2024-02-22,295.6807016666667
2024-02-23,294.76066041666667
2024-02-24,295.5109175
2024-02-25,294.82677375
2024-02-26,295.1690983333333
2024-02-27,295.45709041666663
2024-02-28,295.8049904166667
2024-02-29,296.17133958333335
2024-03-01,296.5746791666667
2024-03-02,295.6387383333334
2024-03-03,295.8294862500001
2024-03-04,295.5408608333334
2024-03-05,295.4699216666666
2024-03-06,295.15462583333334
2024-03-07,295.16948500000007
2024-03-08,294.83075916666667
2024-03-09,294.7326791666667
2024-03-10,294.71348750000004
2024-03-11,295.26551458333336
2024-03-12,296.3597408333334
2024-03-13,296.62973166666666
2024-03-14,297.18723708333334
2024-03-15,296.23775333333333
2024-03-16,295.95211625
2024-03-17,295.6659179166666
2024-03-18,295.51941333333326
2024-03-19,295.824455
2024-03-20,296.4779904166666
2024-03-21,296.3575325
2024-03-22,295.83892333333336
2024-03-23,296.5880245833333
2024-03-24,296.7665954166667
2024-03-25,296.27457166666665
2024-03-26,295.20088499999997
2024-03-27,294.9701395833334
2024-03-28,295.92317625
2024-03-29,295.7123158333334
2024-03-30,295.24981916666667
2024-03-31,294.7306091666666
2024-04-01,294.87644083333333
2024-04-02,294.8944433333333
2024-04-03,294.62758708333337
2024-04-04,295.67009874999997
2024-04-05,295.9975679166667
2024-04-06,295.58040541666674
2024-04-07,295.0009195833333
