time,temp
1940-01-01,240.65421291666667
1940-01-02,240.9399925
1940-01-03,239.89719250000005
1940-01-04,243.55150000000003
1940-01-05,249.0939383333333
1940-01-06,252.41098125000005
1940-01-07,251.75671791666664
1940-01-08,258.14340875
1940-01-09,261.9117195833333
1940-01-10,263.73582541666667
1940-01-11,265.8136020833333
1940-01-12,262.9013104166666
1940-01-13,262.7237333333333
1940-01-14,265.29645875
1940-01-15,260.6102970833333
1940-01-16,252.717035
1940-01-17,246.08363708333334
1940-01-18,246.2333233333333
1940-01-19,244.77957541666663
1940-01-20,244.88351291666663
1940-01-21,243.62547666666669
1940-01-22,245.6225120833333
1940-01-23,244.83322875000002
1940-01-24,240.81446625
1940-01-25,236.47118666666668
1940-01-26,235.16462541666667
1940-01-27,246.09886500000002
1940-01-28,246.89465750000002
1940-01-29,243.62632041666663
1940-01-30,243.06914249999997
1940-01-31,240.36182166666666
1940-02-01,246.02240958333337
1940-02-02,248.88629666666665
1940-02-03,241.25723374999998
1940-02-04,251.85425875
1940-02-05,260.3029575
1940-02-06,263.0886862500001
1940-02-07,265.1337616666667
1940-02-08,263.1684758333334
1940-02-09,262.94794125
1940-02-10,261.0810633333333
1940-02-11,263.7796683333333
1940-02-12,261.6572929166667
1940-02-13,253.75559124999998
1940-02-14,248.51919875000002
1940-02-15,240.3446058333333
1940-02-16,236.92681166666668
1940-02-17,242.13436249999995
1940-02-18,239.41567958333334
1940-02-19,239.10238833333332
1940-02-20,237.5764633333333
1940-02-21,234.49893375
1940-02-22,234.55101583333337
1940-02-23,236.8034454166667
1940-02-24,236.47398833333327
1940-02-25,236.44447000000002
1940-02-26,236.7693829166667
1940-02-27,237.56389625
1940-02-28,236.83096666666665
1940-02-29,243.83619083333335
1940-03-01,246.25251416666666
1940-03-02,249.90368625
1940-03-03,252.31045541666666
1940-03-04,254.46678708333332
1940-03-05,250.5859741666667
1940-03-06,248.88176208333334
1940-03-07,251.73578583333332
1940-03-08,248.87238166666666
1940-03-09,246.78162833333332
1940-03-10,243.89693041666666
1940-03-11,241.2520966666667
1940-03-12,241.116705
1940-03-13,242.55034916666673
1940-03-14,240.55848125
1940-03-15,239.91802333333337
1940-03-16,239.13875708333333
1940-03-17,240.35626083333338
1940-03-18,240.25753208333333
1940-03-19,244.11954750000007
1940-03-20,243.23950541666662
1940-03-21,243.12886333333338
1940-03-22,239.87044083333333
1940-03-23,238.48922916666663
1940-03-24,234.99003249999996
1940-03-25,235.4409979166667
1940-03-26,239.13190958333334
1940-03-27,239.80466791666663
1940-03-28,242.33588166666664
1940-03-29,245.08304083333337
1940-03-30,248.97779583333337
1940-03-31,242.9381675
1940-04-01,239.66561249999995
1940-04-02,240.52690124999995
1940-04-03,241.40493416666666
1940-04-04,243.45481499999997
1940-04-05,243.23092000000005
1940-04-06,245.76051208333328
1940-04-07,248.1876629166667
1940-04-08,244.62037624999996
1940-04-09,251.48756791666665
1940-04-10,250.57862791666665
1940-04-11,253.99953166666663
1940-04-12,253.89897708333334
1940-04-13,253.66215499999998
1940-04-14,249.47442833333335
1940-04-15,246.55615
1940-04-16,246.37156958333333
1940-04-17,247.55930291666664
1940-04-18,250.13874874999996
1940-04-19,252.37645375
1940-04-20,253.27747624999998
1940-04-21,251.98864125
1940-04-22,257.98543166666667
1940-04-23,257.3890566666666
1940-04-24,256.1600716666667
1940-04-25,254.83510708333327
1940-04-26,256.05404625000006
1940-04-27,261.1299445833333
1940-04-28,267.1859720833333
1940-04-29,263.50705250000004
1940-04-30,259.2355304166666
1940-05-01,257.6584004166667
1940-05-02,260.1536845833333
1940-05-03,262.7867495833334
1940-05-04,263.5888454166667
1940-05-05,259.35763875000004
1940-05-06,259.0829583333333
1940-05-07,261.7804545833333
1940-05-08,266.31495000000007
1940-05-09,266.2138754166666
1940-05-10,269.0292554166666
1940-05-11,267.68845083333326
1940-05-12,268.73416875
1940-05-13,268.76175666666666
