time,temp
1940-01-01,297.3571720833334
1940-01-02,297.8936891666666
1940-01-03,297.84128333333337
1940-01-04,296.567855
1940-01-05,296.09662208333333
1940-01-06,296.30941916666666
1940-01-07,296.7658333333333
1940-01-08,295.96949875
1940-01-09,295.6370625
1940-01-10,295.60960625
1940-01-11,296.9330670833333
1940-01-12,297.36949083333326
1940-01-13,298.71055083333334
1940-01-14,298.99657333333334
1940-01-15,298.4704879166667
1940-01-16,299.1455833333334
1940-01-17,299.5675225
1940-01-18,299.50391458333326
1940-01-19,298.37047875
1940-01-20,297.03088958333336
1940-01-21,298.01552999999996
1940-01-22,298.52078624999996
1940-01-23,298.29612000000003
1940-01-24,297.85670083333326
1940-01-25,297.1796008333334
1940-01-26,297.4221120833333
1940-01-27,298.1525745833334
1940-01-28,297.82865916666674
1940-01-29,296.44207708333334
1940-01-30,297.38953333333336
1940-01-31,297.31690124999994
1940-02-01,296.50385875
1940-02-02,296.4623070833333
1940-02-03,297.7238675
1940-02-04,298.0523408333334
1940-02-05,298.1763329166667
1940-02-06,297.4647433333333
1940-02-07,297.56524125
1940-02-08,296.8287125
1940-02-09,297.5613045833334
1940-02-10,297.37859041666667
1940-02-11,297.22530875000007
1940-02-12,297.11660333333344
1940-02-13,298.4473245833333
1940-02-14,298.78921625
1940-02-15,297.64408624999993
1940-02-16,298.06678958333333
1940-02-17,298.36190124999996
1940-02-18,297.12628874999996
1940-02-19,297.6426741666666
1940-02-20,298.22490375
1940-02-21,297.9899
1940-02-22,298.09829499999995
1940-02-23,296.5234175
1940-02-24,297.24246208333335
1940-02-25,297.9351166666667
1940-02-26,297.3388820833333
1940-02-27,297.1435695833334
1940-02-28,298.04117333333335
1940-02-29,297.4631416666667
1940-03-01,297.16405124999994
1940-03-02,297.97830875000005
1940-03-03,297.37816791666665
1940-03-04,297.88377999999994
1940-03-05,298.60322333333335
1940-03-06,298.53785
1940-03-07,298.6246175
1940-03-08,298.55296333333325
1940-03-09,297.9016658333333
1940-03-10,296.87137666666666
1940-03-11,298.663475
1940-03-12,297.24943833333333
1940-03-13,297.3907604166667
1940-03-14,298.1653291666667
1940-03-15,297.36015916666673
1940-03-16,297.36222749999996
1940-03-17,297.5146270833334
1940-03-18,296.4710716666668
1940-03-19,296.92545708333336
1940-03-20,296.6310204166666
1940-03-21,296.88513
1940-03-22,296.4995916666666
1940-03-23,298.41265124999995
1940-03-24,299.19006
1940-03-25,298.26252833333336
1940-03-26,296.4963354166667
1940-03-27,296.5469354166666
1940-03-28,297.9912366666667
1940-03-29,298.32352375
1940-03-30,297.0726004166666
1940-03-31,296.3616666666666
1940-04-01,296.39998499999996
1940-04-02,296.48263249999997
1940-04-03,297.8992370833333
