time,temp
2020-04-01 00:00:00,295.42755
2020-04-01 01:00:00,295.46777
2020-04-01 02:00:00,295.51712
2020-04-01 03:00:00,295.3732
2020-04-01 04:00:00,295.05426
2020-04-01 05:00:00,294.99316
2020-04-01 06:00:00,295.0116
2020-04-01 07:00:00,295.05798
2020-04-01 08:00:00,295.18506
2020-04-01 09:00:00,295.3485
2020-04-01 10:00:00,294.97916
2020-04-01 11:00:00,294.87576
2020-04-01 12:00:00,294.661
2020-04-01 13:00:00,294.47632
2020-04-01 14:00:00,294.4441
2020-04-01 15:00:00,294.32773
2020-04-01 16:00:00,294.5686
2020-04-01 17:00:00,294.90466
2020-04-01 18:00:00,295.0835
2020-04-01 19:00:00,295.1806
2020-04-01 20:00:00,295.15323
2020-04-01 21:00:00,295.12762
2020-04-01 22:00:00,295.38165
2020-04-01 23:00:00,295.38916
2020-04-02 00:00:00,295.41028
2020-04-02 01:00:00,295.45786
2020-04-02 02:00:00,295.48996
2020-04-02 03:00:00,295.54633
2020-04-02 04:00:00,295.5985
2020-04-02 05:00:00,295.65768
2020-04-02 06:00:00,295.6859
2020-04-02 07:00:00,295.7426
2020-04-02 08:00:00,295.752
2020-04-02 09:00:00,295.78412
2020-04-02 10:00:00,295.9071
2020-04-02 11:00:00,295.8783
2020-04-02 12:00:00,295.74496
2020-04-02 13:00:00,295.65942
2020-04-02 14:00:00,295.63705
2020-04-02 15:00:00,295.62463
2020-04-02 16:00:00,295.63635
2020-04-02 17:00:00,295.51324
2020-04-02 18:00:00,295.40384
2020-04-02 19:00:00,295.28653
2020-04-02 20:00:00,295.0667
2020-04-02 21:00:00,295.22375
2020-04-02 22:00:00,295.48746
2020-04-02 23:00:00,295.63873
2020-04-03 00:00:00,295.9521
2020-04-03 01:00:00,296.18665
2020-04-03 02:00:00,296.31763
2020-04-03 03:00:00,296.4115
2020-04-03 04:00:00,296.46844
2020-04-03 05:00:00,296.54373
2020-04-03 06:00:00,296.57312
2020-04-03 07:00:00,296.52612
2020-04-03 08:00:00,296.51007
2020-04-03 09:00:00,296.46307
2020-04-03 10:00:00,296.42487
2020-04-03 11:00:00,296.40778
2020-04-03 12:00:00,296.32538
2020-04-03 13:00:00,296.31064
2020-04-03 14:00:00,296.18707
2020-04-03 15:00:00,296.08926
2020-04-03 16:00:00,296.10364
2020-04-03 17:00:00,296.20514
2020-04-03 18:00:00,296.33688
2020-04-03 19:00:00,296.47015
2020-04-03 20:00:00,296.54965
2020-04-03 21:00:00,296.60016
2020-04-03 22:00:00,296.3228
2020-04-03 23:00:00,296.34952
