time,temp
2020-04-01 00:00:00,297.47443
2020-04-01 01:00:00,297.70605
2020-04-01 02:00:00,297.51712
2020-04-01 03:00:00,297.26187
2020-04-01 04:00:00,297.21246
2020-04-01 05:00:00,297.0498
2020-04-01 06:00:00,297.16003
2020-04-01 07:00:00,297.73376
2020-04-01 08:00:00,300.21045
2020-04-01 09:00:00,301.7567
2020-04-01 10:00:00,305.6276
2020-04-01 11:00:00,306.26053
2020-04-01 12:00:00,306.5282
2020-04-01 13:00:00,306.5525
2020-04-01 14:00:00,306.21948
2020-04-01 15:00:00,305.74374
2020-04-01 16:00:00,304.1272
2020-04-01 17:00:00,302.15466
2020-04-01 18:00:00,301.60693
2020-04-01 19:00:00,300.9013
2020-04-01 20:00:00,300.02823
2020-04-01 21:00:00,299.71942
2020-04-01 22:00:00,299.3211
2020-04-01 23:00:00,299.13525
2020-04-02 00:00:00,299.04895
2020-04-02 01:00:00,299.05356
2020-04-02 02:00:00,298.99582
2020-04-02 03:00:00,298.75336
2020-04-02 04:00:00,298.52625
2020-04-02 05:00:00,298.26706
2020-04-02 06:00:00,298.59216
2020-04-02 07:00:00,298.9516
2020-04-02 08:00:00,300.8985
2020-04-02 09:00:00,302.27435
2020-04-02 10:00:00,304.45398
2020-04-02 11:00:00,305.599
2020-04-02 12:00:00,306.17075
2020-04-02 13:00:00,305.71606
2020-04-02 14:00:00,302.8597
2020-04-02 15:00:00,303.24768
2020-04-02 16:00:00,302.77307
2020-04-02 17:00:00,301.0191
2020-04-02 18:00:00,300.42142
2020-04-02 19:00:00,300.33145
2020-04-02 20:00:00,299.33038
2020-04-02 21:00:00,299.3546
2020-04-02 22:00:00,299.19644
2020-04-02 23:00:00,298.9532
2020-04-03 00:00:00,298.54974
2020-04-03 01:00:00,298.1847
2020-04-03 02:00:00,298.03247
2020-04-03 03:00:00,297.79822
2020-04-03 04:00:00,297.5114
2020-04-03 05:00:00,297.07108
2020-04-03 06:00:00,297.54382
2020-04-03 07:00:00,298.36987
2020-04-03 08:00:00,300.63312
2020-04-03 09:00:00,301.0412
2020-04-03 10:00:00,301.31158
2020-04-03 11:00:00,301.68512
2020-04-03 12:00:00,302.25897
2020-04-03 13:00:00,302.52744
2020-04-03 14:00:00,302.52106
2020-04-03 15:00:00,300.892
2020-04-03 16:00:00,299.78137
2020-04-03 17:00:00,298.50006
2020-04-03 18:00:00,298.32126
2020-04-03 19:00:00,298.101
2020-04-03 20:00:00,297.37778
2020-04-03 21:00:00,297.17047
2020-04-03 22:00:00,297.8482
2020-04-03 23:00:00,297.58
