time,temp
1940-04-01 00:00:00,276.7625
1940-04-01 01:00:00,275.54248
1940-04-01 02:00:00,275.63312
1940-04-01 03:00:00,275.4849
1940-04-01 04:00:00,274.95282
1940-04-01 05:00:00,274.83215
1940-04-01 06:00:00,276.17975
1940-04-01 07:00:00,280.4748
1940-04-01 08:00:00,282.8779
1940-04-01 09:00:00,283.4995
1940-04-01 10:00:00,286.076
1940-04-01 11:00:00,286.15726
1940-04-01 12:00:00,286.51416
1940-04-01 13:00:00,286.96216
1940-04-01 14:00:00,287.0355
1940-04-01 15:00:00,286.699
1940-04-01 16:00:00,285.54617
1940-04-01 17:00:00,284.54663
1940-04-01 18:00:00,282.71838
1940-04-01 19:00:00,281.42645
1940-04-01 20:00:00,278.9201
1940-04-01 21:00:00,278.42688
1940-04-01 22:00:00,277.16907
1940-04-01 23:00:00,277.86115
1940-04-02 00:00:00,278.13498
1940-04-02 01:00:00,278.18463
1940-04-02 02:00:00,277.55365
1940-04-02 03:00:00,276.93573
1940-04-02 04:00:00,275.95612
1940-04-02 05:00:00,276.44598
1940-04-02 06:00:00,278.16476
1940-04-02 07:00:00,281.03452
1940-04-02 08:00:00,282.98962
1940-04-02 09:00:00,283.92908
1940-04-02 10:00:00,286.58994
1940-04-02 11:00:00,287.15015
1940-04-02 12:00:00,287.5327
1940-04-02 13:00:00,287.88803
1940-04-02 14:00:00,287.98376
1940-04-02 15:00:00,287.87622
1940-04-02 16:00:00,286.62872
1940-04-02 17:00:00,285.54828
1940-04-02 18:00:00,283.43643
1940-04-02 19:00:00,281.89307
1940-04-02 20:00:00,279.7704
1940-04-02 21:00:00,278.8105
1940-04-02 22:00:00,278.28387
1940-04-02 23:00:00,277.9343
1940-04-03 00:00:00,277.41803
1940-04-03 01:00:00,277.09183
1940-04-03 02:00:00,276.6004
1940-04-03 03:00:00,277.59906
1940-04-03 04:00:00,276.12085
1940-04-03 05:00:00,276.17328
1940-04-03 06:00:00,278.39484
1940-04-03 07:00:00,280.45898
1940-04-03 08:00:00,282.5805
1940-04-03 09:00:00,285.40555
1940-04-03 10:00:00,286.7138
1940-04-03 11:00:00,288.1118
1940-04-03 12:00:00,289.0804
1940-04-03 13:00:00,288.25476
1940-04-03 14:00:00,287.37296
1940-04-03 15:00:00,286.26913
1940-04-03 16:00:00,286.16245
1940-04-03 17:00:00,284.9327
1940-04-03 18:00:00,283.77023
1940-04-03 19:00:00,282.70264
1940-04-03 20:00:00,281.85385
1940-04-03 21:00:00,281.76904
1940-04-03 22:00:00,281.10004
1940-04-03 23:00:00,280.87698
